imputation,variant,term,coef,se,p_value,nobs,countries
22,no_outcome,compulsory_health_financing_gdp_pc,0.01684986731599579,0.0487421867916524,0.7295729129296818,608,37
23,no_outcome,log_gdp_per_capita,-2.805175415760941,1.3612043731607353,0.03932174281499208,608,37
23,no_outcome,unemployment_rate_pc,0.02390537659130599,0.02611963297423123,0.36007280940594655,608,37
23,no_outcome,poverty_or_social_exclusion_pc,-0.021275352203173427,0.00966529226637543,0.027721056638019437,608,37
23,no_outcome,government_health_expenditure_gdp_pc,-0.15832582078856283,0.07864494449244984,0.044096510254958435,608,37
23,no_outcome,compulsory_health_financing_gdp_pc,0.08218223896515667,0.060237704420213485,0.17247348540982743,608,37
24,no_outcome,log_gdp_per_capita,-1.6076080801901573,2.345613829612807,0.49311188738566414,608,37
24,no_outcome,unemployment_rate_pc,-0.0009107478190017032,0.02819643020698631,0.9742327208705241,608,37
24,no_outcome,poverty_or_social_exclusion_pc,-0.025459241790336474,0.010411135110260962,0.014469727190098198,608,37
24,no_outcome,government_health_expenditure_gdp_pc,-0.016334760506642274,0.04722389270449084,0.7294176136912309,608,37
24,no_outcome,compulsory_health_financing_gdp_pc,-0.05337110953008703,0.044030317248148196,0.22545704903800035,608,37
25,no_outcome,log_gdp_per_capita,-1.8851542512695054,1.4010672665899007,0.17845961904561458,608,37
25,no_outcome,unemployment_rate_pc,0.020190799032608054,0.025587862931506864,0.43006689155935796,608,37
25,no_outcome,poverty_or_social_exclusion_pc,-0.017424317007184907,0.013970325663641758,0.21231034912423952,608,37
25,no_outcome,government_health_expenditure_gdp_pc,0.004034962198435394,0.046017345412972074,0.9301282291566356,608,37
25,no_outcome,compulsory_health_financing_gdp_pc,0.0791301521986813,0.059565974039709826,0.1840309654262361,608,37
26,no_outcome,log_gdp_per_capita,-3.9223074087502505,1.712190452666325,0.02197425640366669,608,37
26,no_outcome,unemployment_rate_pc,0.0018178857590187489,0.027132045941692252,0.9465805682444091,608,37
26,no_outcome,poverty_or_social_exclusion_pc,-0.017814910236454262,0.009968407207601959,0.07391533430181735,608,37
26,no_outcome,government_health_expenditure_gdp_pc,0.051539164723287824,0.065810967988244,0.4335452319766602,608,37
